rank,name,genre,esrb_rating,platform,publisher,developer,global_sales,na_sales,pal_sales,jp_sales,other_sales,year,critic_score,user_score
12597,Emergency 2012,Simulation,T,PC,THQ,Quadriga Games,0.1,0.04,0.05,,0.01,2011,61.0,6.2
12613,Skylanders: Spyro's Adventure,Action,E10,PC,Activision,Toys for Bob,0.1,0.05,0.03,,0.01,2011,,3.5
12620,Battlefield V,Shooter,M,PC,Electronic Arts,EA DICE,0.1,,0.09,,0.01,2018,,
12662,F.E.A.R. 2: Project Origin,Shooter,M,PC,Warner Bros. Interactive,Monolith Productions,0.09,0.04,0.05,,0.01,2009,79.0,7.8
12684,Dungeons,Strategy,M,PC,Kalypso,Kalypso Media,0.09,0.07,0.02,,0.01,2011,65.0,4.6
12768,Age of Empires II: The Age of Kings,Strategy,T,PC,Microsoft,Ensemble Studios,0.09,0.01,0.08,,0.01,1999,92.0,9.0
12769,Burnout Paradise: The Ultimate Box,Racing,E10,PC,Electronic Arts,Criterion Games,0.09,,0.09,,0.01,2009,87.0,7.5
12777,Halo 2,Shooter,M,PC,Microsoft Game Studios,Hired Gun,0.09,0.01,0.06,,0.01,2007,72.0,5.6
12784,Angry Birds: Rio,Puzzle,,PC,Focus Home Interactive,Rovio Mobile,0.09,,0.07,,0.02,2011,,
12799,Hearts of Iron III,Strategy,E10,PC,Paradox Interactive,Paradox Interactive,0.09,0.04,0.04,,0.01,2009,77.0,7.1
12814,American Truck Simulator,Simulation,E,PC,SCS Software,SCS Software,0.09,,0.09,,0.01,2016,,
12885,Pro Evolution Soccer 2012,Sports,,PC,Konami,Konami,0.09,,0.07,,0.02,2011,77.0,6.4
12936,Star Wars: Empire at War - Gold Pack,Strategy,T,PC,LucasArts,Petroglyph Games,0.09,0.01,0.07,,0.01,2007,,
12956,Grand Theft Auto: Episodes from Liberty City,Action,M,PC,Rockstar Games,Rockstar North,0.09,,0.08,,0.01,2010,,
12964,Black & White 2,Strategy,T,PC,Electronic Arts,Lionhead Studios,0.09,0.01,0.07,,0.01,2005,,
12999,Crysis: Maximum Edition,Shooter,,PC,Electronic Arts,Crytek,0.09,0.0,0.07,,0.02,2009,,8.2
13048,LEGO Batman: The Videogame,Adventure,E10,PC,Warner Bros. Interactive,Traveller's Tales,0.09,0.04,0.03,,0.01,2008,80.0,7.8
13104,FIFA 18,Sports,E,PC,EA Sports,EA Vancouver,0.08,,0.08,,0.0,2017,,
13118,The Sims 3: Barnacle Bay,Simulation,T,PC,Electronic Arts,Maxis,0.08,0.08,,,0.01,2011,,6.7
13155,X Rebirth,Simulation,T,PC,Egosoft,Egosoft,0.08,,0.08,,0.0,2013,33.0,3.3
13166,Gray Matter,Adventure,T,PC,Viva Media,Wizarbox Studios,0.08,0.02,0.05,,0.01,2011,72.0,7.7
13228,The Sims 2: Apartment Life,Simulation,T,PC,Electronic Arts,Maxis,0.08,,0.08,,0.01,2008,75.0,7.7
13233,Star Wars: Empire at War,Strategy,T,PC,LucasArts,Petroglyph Games,0.08,0.01,0.07,,0.01,2006,79.0,8.4
13234,RollerCoaster Tycoon 3: Platinum,Strategy,E,PC,Atari,Frontier Developments,0.08,0.01,0.06,,0.01,2006,,
13266,Mirror's Edge Catalyst,Platform,,PC,Electronic Arts,EA DICE,0.08,0.01,0.06,,0.01,2016,74.0,4.4
13288,Wildlife Park 3,Simulation,,PC,bitComposer Games,B.Alive,0.08,,0.07,,0.01,2011,,
13306,Major League Baseball 2K11,Sports,E,PC,2K Sports,Visual Concepts,0.08,0.06,0.02,,0.01,2011,74.0,5.9
13373,The Sims 3: Fast Lane Stuff,Simulation,T,PC,Electronic Arts,EA Redwood Shores,0.08,0.01,0.05,,0.01,2010,,5.4
13375,"Warhammer 40,000: Dawn of War II - Retribution",Strategy,M,PC,THQ,Relic Entertainment,0.08,,0.06,,0.02,2011,80.0,7.8
13388,The First Templar,Adventure,T,PC,Kalypso,Haemimont Games,0.08,0.06,0.01,,0.01,2011,57.0,5.8
13433,The Sims 2: Ikea Home Stuff,Simulation,T,PC,Electronic Arts,Maxis,0.08,,0.07,,0.01,2008,,
13440,Battlefield 2,Shooter,T,PC,Electronic Arts,Digital Illusions CE,0.08,,0.07,,0.01,2005,91.0,8.4
13446,Pro Evolution Soccer 2013,Sports,E,PC,Konami Digital Entertainment,Konami,0.08,,0.07,,0.01,2012,80.0,6.9
13472,Homefront: The Revolution,Shooter,M,PC,Deep Silver,Dambuster Studios,0.08,0.04,0.03,,0.01,2016,54.0,3.5
13482,Tomb Raider: Underworld,Adventure,T,PC,Eidos Interactive,Crystal Dynamics,0.08,,0.07,,0.01,2008,80.0,7.7
13567,Silent Hunter III,Simulation,T,PC,Ubisoft,Ubisoft Romania,0.08,,0.07,,0.01,2005,90.0,7.9
13595,Super Street Fighter IV: Arcade Edition,Fighting,T,PC,Capcom,Capcom / Dimps Corporation,0.08,0.04,0.02,,0.01,2011,,
13632,Need for Speed: Undercover,Racing,T,PC,Electronic Arts,EA Vancouver,0.07,,0.07,,0.01,2008,,
13649,Driving Simulator 2011,Racing,,PC,Excalibur Publishing,Excalibur Publishing Limited,0.07,,0.07,,,2011,,
13677,Far Cry 5,Action,M,PC,Ubisoft,Ubisoft,0.07,,0.07,,0.0,2018,,
13713,Need for Speed: Most Wanted (2012),Racing,E10,PC,Electronic Arts,Criterion Games,0.07,,0.06,,0.01,2012,,
13733,Rayman Origins,Platform,E10,PC,Ubisoft,UBIart Montpellier,0.07,0.0,0.06,,0.01,2012,86.0,8.4
13738,The Lord of the Rings: The Battle for Middle-Earth,Strategy,T,PC,Electronic Arts,EA Los Angeles,0.07,0.01,0.06,,0.01,2004,82.0,8.6
13744,Song of the Deep,Action,,PC,Insomniac Games,Insomniac Games,0.07,0.06,,,0.01,2016,73.0,6.3
13750,Divinity II: Ego Draconis,Role-Playing,M,PC,CDV Software Entertainment,Larian Studios,0.07,0.01,0.05,,0.01,2010,72.0,7.7
13758,Torchlight,Role-Playing,T,PC,Perfect World Entertainment,Runic Games,0.07,,0.06,,0.01,2009,83.0,8.0
13778,Need for Speed Underground 2,Racing,E,PC,Electronic Arts,EA Black Box,0.07,,0.06,,0.01,2004,82.0,8.5
13860,Operation Flashpoint: Dragon Rising,Shooter,M,PC,Codemasters,Codemasters,0.07,0.03,0.03,,0.01,2009,76.0,4.9
13866,Pro Farm 1,Simulation,,PC,Excalibur Publishing Limited,Excalibur Publishing Limited,0.07,,0.06,,0.01,2011,,
13905,Operation Flashpoint: Red River,Shooter,M,PC,Codemasters,Codemasters,0.07,0.01,0.04,,0.01,2011,67.0,4.9
13932,DUSK,Shooter,,PC,New Blood Interactive,David Szymanski,0.07,,,,,2018,,
13943,Middle-Earth: Shadow of War,Action,M,PC,Warner Bros. Interactive Entertainment,Monolith Productions,0.07,0.03,0.04,,0.01,2017,,
13982,SimCity 4: Deluxe Edition,Simulation,E,PC,Electronic Arts,Maxis,0.07,,0.06,,0.01,2003,,8.3
14001,Football Manager 2010,Sports,E,PC,Sega,Sports Interactive,0.07,,0.06,,0.01,2009,87.0,9.0
14013,Fable: The Lost Chapters,Role-Playing,M,PC,Microsoft Game Studios,Lionhead Studios,0.07,0.01,0.05,,0.01,2005,83.0,8.7
14017,Sesame Street: Cookie's Counting Carnival,Misc,EC,PC,Warner Bros. Interactive,Black Lantern Studios,0.07,0.06,,,0.01,2010,,
14055,Jewel Quest 5: The Sleepless Star,Puzzle,E,PC,ValuSoft,iWin,0.07,0.04,0.02,,0.01,2011,,
14063,The Sims 2: Seasons,Simulation,T,PC,Electronic Arts,Maxis,0.07,0.01,0.04,,0.01,2007,78.0,7.3
14074,Microsoft Flight Simulator 2004: A Century of Flight,Simulation,E,PC,Microsoft Game Studios,Microsoft Game Studios,0.07,,0.06,,0.01,2003,88.0,8.2
14084,Deus Ex: Mankind Divided,Role-Playing,,PC,Square Enix,Eidos Montreal,0.07,,0.06,,0.0,2016,83.0,6.1
14099,Street Fighter V,Fighting,,PC,Capcom,Capcom,0.07,0.0,0.06,,0.0,2016,74.0,2.9
14121,TRON: Evolution,Action,T,PC,Disney Interactive Studios,Propaganda Games,0.07,0.06,0.0,,0.0,2010,57.0,6.0
14183,Command & Conquer 3: Tiberium Wars,Strategy,,PC,Electronic Arts,EA Los Angeles,0.07,,0.06,,0.01,2007,,
14250,Pro Evolution Soccer 2015,Sports,E,PC,Konami Digital Entertainment,PES Productions,0.06,,0.06,,0.0,2014,82.0,5.8
14254,Blood Bowl,Sports,T,PC,SouthPeak Interactive,Cyanide Studio,0.06,0.04,0.02,,0.01,2010,72.0,6.5
14258,Age of Empires III: The Asian Dynasties,Strategy,T,PC,Microsoft Game Studios,Big Huge Games,0.06,0.0,0.05,,0.01,2007,81.0,8.5
14293,The Sims 4: Get Famous,Simulation,T,PC,Electronic Arts,Maxis,0.06,,0.06,,0.0,2018,,
14295,Cities XL 2012,Strategy,E,PC,Focus Home Interactive,Monte Cristo Multimedia,0.06,0.01,0.05,,0.01,2011,61.0,5.6
14301,X-Plane 11,Simulation,,PC,Aerosoft,Laminar Research,0.06,,0.06,,0.0,2017,,
14365,GRID 2,Misc,,PC,Codemasters,Unknown,0.06,,0.06,,0.0,2013,80.0,5.7
14380,Age of Empires Online,Strategy,E10,PC,Microsoft Game Studios,Microsoft Game Studios,0.06,0.01,0.04,,0.01,2011,70.0,5.6
14383,Final Fantasy XIV: Stormblood,MMO,T,PC,Square Enix,Square Enix,0.06,0.04,0.02,,0.01,2017,,
14422,EverQuest II: Destiny of Velious,Role-Playing,T,PC,Sony Online Entertainment,Sony Online Entertainment,0.06,0.06,,,0.01,2011,,7.4
14426,The Book of Unwritten Tales: The Critter Chronicles,Adventure,,PC,Crimson Cow,KING Art Games,0.06,,0.05,,0.01,2011,,
14455,The Next BIG Thing,Adventure,E10,PC,Focus Home Interactive,Pendulo Studio,0.06,,0.05,,0.01,2011,75.0,7.9
14459,Create,Misc,E,PC,Electronic Arts,EA Bright Light,0.06,0.04,0.01,,0.0,2010,54.0,6.8
14472,Call of Duty 2,Shooter,T,PC,Activision,Infinity Ward,0.06,0.0,0.05,,0.01,2005,86.0,8.4
14505,Blur,Racing,E10,PC,Activision,Bizarre Creations,0.06,0.01,0.04,,0.01,2010,81.0,7.4
14529,Unreal Tournament III,Shooter,M,PC,Midway Games,Epic Games,0.06,,0.05,,0.01,2007,83.0,8.0
14532,S.T.A.L.K.E.R.: Call of Pripyat,Shooter,M,PC,Viva Media,GSC Game World,0.06,0.0,0.05,,0.01,2010,80.0,8.7
14538,The Witcher,Role-Playing,M,PC,Atari,CD Projekt Red Studio,0.06,,0.05,,0.01,2007,81.0,8.8
14559,Assassin's Creed Odyssey,Action-Adventure,,PC,Ubisoft,Ubisoft Quebec,0.06,,0.06,,0.0,2018,,
14587,F1 2015,Racing,,PC,Codemasters,Codemasters Birmingham,0.06,,0.06,,0.0,2015,61.0,3.6
14594,Pro Evolution Soccer 2011,Sports,E,PC,Konami,Konami,0.06,,0.05,,0.01,2010,,
14638,Zoo Tycoon: Complete Collection,Strategy,E,PC,Microsoft Game Studios,Blue Fang Games,0.06,0.03,0.02,,0.01,2003,,8.0
14641,Men of War: Assault Squad,Strategy,T,PC,1C Company,Digitalmindsoft,0.06,0.01,0.04,,0.01,2011,77.0,8.2
14654,Sacred 2: Fallen Angel,Role-Playing,M,PC,CDV Software Entertainment,Ascaron Entertainment,0.06,,0.05,,0.01,2008,71.0,6.9
14706,Need for Speed: Shift,Racing,E,PC,Electronic Arts,Slightly Mad Studios,0.06,,0.05,,0.01,2009,83.0,5.8
14726,Zoo Tycoon 2,Strategy,E,PC,Microsoft Game Studios,Blue Fang Games,0.06,,0.05,,0.01,2004,72.0,8.1
14742,The Saboteur,Action,M,PC,Electronic Arts,Pandemic Studios,0.06,,0.05,,0.01,2009,76.0,8.0
14743,Age of Mythology: The Titans,Strategy,T,PC,Microsoft Game Studios,Ensemble Studios,0.06,0.03,0.02,,0.01,2003,84.0,8.7
14759,S.T.A.L.K.E.R.: Shadow of Chernobyl,Shooter,M,PC,THQ,GSC Game World,0.06,0.01,0.04,,0.01,2007,82.0,8.4
14768,Grand Ages: Medieval,Strategy,T,PC,Kalypso Media,Gaming Minds Studios,0.06,,0.05,,0.0,2015,63.0,5.4
14783,Harry Potter and the Sorcerer's Stone,Action,E,PC,Electronic Arts,KnowWonder,0.06,0.01,0.04,,0.01,2001,65.0,7.8
14822,Casino Chaos With Las Vegas Players Collection,Misc,T,PC,THQ,ValuSoft,0.06,0.05,,,0.01,2011,,
14840,Life is Strange,Adventure,,PC,Square Enix,DONTNOD Entertainment,0.05,0.01,0.04,,0.0,2016,83.0,8.6
14851,Plants vs. Zombies: Garden Warfare 2,Shooter,E10,PC,Electronic Arts,PopCap Games,0.05,0.01,0.04,,0.0,2016,82.0,7.5
14865,Section 8,Shooter,T,PC,SouthPeak Interactive,TimeGate Studios,0.05,0.03,0.01,,0.01,2009,72.0,7.0
14874,The Sims 4 Seasons,Simulation,,PC,Electronic Arts,EA,0.05,,0.05,,0.0,2018,,
14904,Dungeon Keeper 2,Strategy,M,PC,Electronic Arts,Bullfrog Productions,0.05,,0.05,,0.01,1999,,8.8
14906,Airline Tycoon 2,Simulation,E,PC,Kalypso,Kalypso Media,0.05,0.0,0.04,,0.01,2011,57.0,5.5
14920,F1 2010,Racing,E,PC,Codemasters,Codemasters Birmingham,0.05,,0.05,,0.01,2010,84.0,6.6
14922,LEGO Harry Potter: Years 1-4,Adventure,E10,PC,Warner Bros. Interactive,Telltale Games,0.05,0.04,0.01,,0.01,2010,79.0,7.9
14924,Medal of Honor: Airborne,Shooter,T,PC,Electronic Arts,EA Los Angeles,0.05,0.0,0.04,,0.01,2007,78.0,7.3
14925,"Murder, She Wrote",Adventure,T,PC,Legacy Interactive,Legacy Interactive,0.05,,0.04,,0.01,2009,,
14931,Mirror's Edge,Platform,T,PC,Electronic Arts,EA Digital Illusions CE,0.05,,0.05,,0.01,2009,81.0,8.1
14933,The Lost Chronicles of Zerzura,Adventure,,PC,Unknown,Cranberry Production,0.05,,0.05,,0.0,2012,76.0,6.7
14947,The Sims 2: University,Simulation,T,PC,Electronic Arts,Maxis,0.05,0.01,0.04,,0.0,2005,81.0,7.8
14995,IL-2 Sturmovik: Cliffs of Dover,Simulation,T,PC,Ubisoft,1C: Maddox Games,0.05,,0.05,,0.01,2011,60.0,7.1
15007,Civilization Beyond Earth: Rising Tide,Strategy,E10,PC,2K Games,Firaxis Games,0.05,,0.05,,0.0,2015,,
15009,Hunted: The Demon's Forge,Role-Playing,M,PC,Bethesda Softworks,InXile Entertainment,0.05,0.03,0.01,,0.0,2011,61.0,6.6
15010,4 Elements,Puzzle,E,PC,eGames,Playrix Entertainment,0.05,,0.04,,0.01,2009,,7.4
15017,Mortal Kombat X,Fighting,M,PC,Warner Bros. Interactive Entertainment,NetherRealm Studios,0.05,0.01,0.04,,0.0,2015,76.0,5.1
15022,Ski Region Simulator 2012,Simulation,,PC,Giants Software,Giants Software,0.05,,0.05,,0.01,2011,,
15080,The Bureau: XCOM Declassified,Shooter,M,PC,2K Games,2K Marin,0.05,,0.05,,0.0,2013,66.0,6.5
15081,Need for Speed (2015),Racing,T,PC,Electronic Arts,Ghost Games,0.05,,0.05,,0.0,2016,,
15082,The Elder Scrolls Online: Morrowind,MMO,M,PC,Bethesda Softworks,ZeniMax Online Studios,0.05,0.02,0.03,,0.0,2017,,
15112,Tom Clancy's HAWX 2,Action,T,PC,Ubisoft,Ubisoft Bucharest,0.05,,0.04,,0.01,2010,66.0,3.8
15162,Venetica,Role-Playing,T,PC,Atari,DECK13 Interactive,0.05,,0.04,,0.01,2011,61.0,6.8
15177,DiRT 2,Racing,T,PC,Codemasters,Codemasters,0.05,,0.04,,0.01,2009,89.0,8.2
15182,Star Wars Battlefront II (2017),Shooter,T,PC,Electronic Arts,EA DICE,0.05,0.02,0.02,,0.0,2017,,
15196,Bejeweled Twist,Puzzle,E,PC,PopCap Games,PopCap Games,0.05,0.01,0.04,,0.01,2008,78.0,7.3
15201,Star Wars: Republic Commando,Shooter,T,PC,LucasArts,LucasArts,0.05,,0.05,,0.0,2005,78.0,8.7
15213,Payday 2,Shooter,M,PC,505 Games,Overkill Software,0.05,0.04,,,0.01,2013,79.0,3.4
15238,LEGO The Hobbit,Action-Adventure,E10,PC,Warner Bros. Interactive Entertainment,Traveller's Tales,0.05,,0.05,,0.0,2014,68.0,
15265,Freelancer,Simulation,T,PC,Microsoft Game Studios,Digital Anvil,0.05,0.02,0.03,,0.0,2003,85.0,9.0
15281,Singularity,Shooter,M,PC,Activision,Raven Software,0.05,,0.04,,0.01,2010,76.0,7.7
15310,LEGO Indiana Jones 2: The Adventure Continues,Adventure,E10,PC,LucasArts,Traveller's Tales,0.05,0.02,0.03,,0.01,2009,66.0,8.0
15347,Microsoft Flight Simulator X Acceleration Expansion Pack,Simulation,E10,PC,Microsoft Game Studios,Microsoft Game Studios,0.05,,0.04,,0.01,2007,,
15356,Need For Speed Underground,Racing,E,PC,Electronic Arts,EA Black Box,0.05,,0.04,,0.01,2003,,
15358,Guild Wars Trilogy,Role-Playing,T,PC,NCSoft,ArenaNet,0.05,0.0,0.04,,0.01,2005,,8.8
15361,The Sims,Simulation,T,PC,Maxis,Maxis,0.05,0.01,0.03,,0.0,2000,92.0,7.9
15383,Ship Simulator Extremes,Simulation,E,PC,Paradox Interactive,VSTEP,0.05,,0.04,,0.01,2010,49.0,6.2
15384,"Warhammer 40,000: Dawn of War",Strategy,M,PC,THQ,Relic,0.05,0.01,0.04,,0.0,2004,86.0,8.8
15410,Need for Speed Carbon,Racing,E10,PC,Electronic Arts,EA Black Box,0.05,,0.04,,0.01,2006,78.0,7.2
15418,Worms Reloaded,Strategy,,PC,Team17 Software,Team17 Software,0.05,,0.04,,0.01,2010,79.0,6.8
15428,FIFA Manager 12,Sports,E,PC,Electronic Arts,Bright Future GmbH,0.05,0.0,0.03,,0.01,2011,72.0,3.9
15441,Sesame Street: Elmo's A-to-Zoo Adventure,Misc,EC,PC,Warner Bros. Interactive,Black Lantern Studios,0.05,0.04,,,0.0,2010,,
15450,FIFA Soccer 10,Sports,,PC,EA Sports,EA Canada,0.05,,0.04,,0.01,2009,72.0,3.8
15511,Pro Evolution Soccer 2016,Sports,E,PC,Konami Digital Entertainment,PES Productions,0.05,,0.04,,0.0,2015,76.0,4.3
15516,Jonah Lomu Rugby Challenge,Sports,E,PC,Sidhe Interactive,Sidhe Interactive,0.04,,0.04,,0.01,2011,,
15547,Wolfenstein,Shooter,M,PC,Activision,Raven Software,0.04,0.01,0.03,,0.01,2009,74.0,7.3
15550,Company of Heroes,Strategy,M,PC,THQ,Relic,0.04,,0.04,,0.0,2006,93.0,8.8
15556,Supreme Commander,Strategy,E10,PC,THQ,Gas Powered Games,0.04,,0.04,,0.01,2007,86.0,8.3
15561,Silent Hunter: Wolves of the Pacific,Simulation,T,PC,Ubisoft,Ubisoft Romania,0.04,,0.04,,0.0,2007,79.0,6.9
15583,Microsoft Train Simulator,Simulation,,PC,Microsoft,Kuju Entertainment,0.04,,0.04,,0.0,2001,84.0,8.4
15607,For Honor,Action,M,PC,Ubisoft,Ubisoft Montreal,0.04,0.02,0.02,,0.0,2017,,
15608,Jewel Master: Cradle Of Rome 2,Puzzle,,PC,Rising Star,Rising Star Games,0.04,,0.04,,0.01,2011,,
15616,Mafia,Action,M,PC,Gathering of Developers,Illusion Softworks,0.04,,0.04,,0.0,2002,88.0,9.1
15619,Black Mirror 2,Adventure,,PC,DTP Entertainment,Cranberry Production,0.04,,0.04,,0.01,2009,,
15625,Tropico 3,Strategy,T,PC,Kalypso,Haemimont Games,0.04,,0.04,,0.01,2009,79.0,8.1
15633,The Settlers History Collection,Simulation,,PC,Ubisoft,Blue Byte,0.04,,0.04,,0.0,2018,,
15649,RollerCoaster Tycoon,Simulation,E,PC,Microprose,Chris Sawyer,0.04,0.02,0.02,,0.0,1999,,
15655,City Life: World Edition,Simulation,E,PC,CDV Software Entertainment,Monte Cristo Multimedia,0.04,,0.04,,0.0,2007,75.0,8.2
15665,Runaway: A Twist of Fate,Adventure,T,PC,Focus Home Interactive,Pendulo Studios,0.04,,0.04,,0.01,2009,79.0,8.2
15671,Tom Clancy's HAWX,Action,T,PC,Ubisoft,Ubisoft Romania,0.04,,0.03,,0.01,2009,70.0,7.3
15712,Secret Files: Tunguska,Adventure,,PC,The Adventure Company,Fusionsphere Systems / Animation Arts,0.04,,0.04,,0.0,2006,66.0,7.4
15713,Praetorians,Strategy,T,PC,Eidos Interactive,Pyro Studios,0.04,,0.04,,0.0,2003,78.0,8.2
15734,Major League Baseball 2K12,Sports,E,PC,Take-Two Interactive,"Visual Concepts, Ltd.",0.04,0.04,,,0.0,2012,,5.7
15735,James Cameron's Avatar: The Game,Action,T,PC,Ubisoft,Ubisoft Montreal,0.04,,0.04,,0.0,2009,,
15759,The Sims Deluxe,Simulation,T,PC,Electronic Arts,Maxis,0.04,0.01,0.02,,0.0,2002,92.0,8.2
15764,NCIS,Adventure,T,PC,Ubisoft,Ubisoft,0.04,0.01,0.02,,0.01,2011,,
15774,You Don't Know Jack,Misc,T,PC,Sierra Entertainment,"Jellyvision, Inc.",0.04,0.04,,,0.0,1995,,
15777,IL-2 Sturmovik: 1946,Simulation,T,PC,Ubisoft,1C: Maddox Games,0.04,,0.04,,0.0,2007,86.0,8.8
15780,LEGO Indiana Jones: The Original Adventures,Adventure,E10,PC,LucasArts,Traveller's Tales,0.04,0.02,0.02,,0.0,2008,78.0,7.7
15795,Elven Legacy,Strategy,T,PC,Paradox Interactive,1C:Ino-Co,0.04,0.04,,,0.0,2009,71.0,7.1
15796,Split/Second,Racing,E10,PC,Disney Interactive Studios,Black Rock Studio,0.04,,0.04,,0.01,2010,79.0,8.2
15802,LEGO Pirates of the Caribbean: The Video Game,Action,E10,PC,Disney Interactive Studios,Traveller's Tales,0.04,0.04,,,0.0,2011,73.0,6.6
15807,Need for Speed: ProStreet,Racing,E10,PC,Electronic Arts,EA Black Box,0.04,,0.04,,0.0,2007,70.0,5.9
15820,Syberia III,Role-Playing,T,PC,Microids,Unknown,0.04,0.02,0.02,,0.0,2017,,
15830,IGT Slots: Lucky Larry's Lobstermania,Simulation,T,PC,Masque Publishing,Masque Publishing,0.04,0.04,,,0.0,2011,,
15834,Prey,Shooter,M,PC,2K Games,Human Head Studios,0.04,,0.04,,0.0,2006,,
15843,Farm Frenzy,Strategy,E,PC,Mumbo Jumbo,Melesta,0.04,0.04,,,0.0,2008,,
15852,Demolition Company: Gold Edition,Simulation,,PC,Unknown,Giants Software,0.04,,0.04,,,2011,,
15860,Black & White,Strategy,T,PC,Electronic Arts,Lionhead Studios,0.04,,0.04,,0.0,2001,,
15884,Port Royale 2,Strategy,,PC,Ascaron Entertainment,Ascaron,0.04,,0.03,,0.01,2004,75.0,7.7
15891,Company of Heroes: Tales of Valor,Strategy,,PC,THQ,Relic,0.04,,0.03,,0.01,2009,70.0,7.2
15892,Farm Frenzy 3,Strategy,E,PC,Alawar Entertainment,Alawar Entertainment,0.04,,0.03,,0.01,2009,,
15897,Patrician IV,Strategy,E,PC,Kalypso,Gaming Minds Studios,0.04,0.03,0.0,,0.0,2010,66.0,6.4
15911,The Sims 2: Pets,Simulation,T,PC,Electronic Arts,Maxis,0.04,0.01,0.02,,0.0,2006,76.0,7.7
15924,Tom Clancy's Ghost Recon Wildlands,Shooter,M,PC,Ubisoft,Ubisoft Paris,0.04,,0.04,,0.0,2017,,
15940,Farming Simulator 17: Straw Harvest,Simulation,,PC,Aerosoft,Creative Mesh,0.04,,0.04,,0.0,2017,,
15944,GRID,Racing,E,PC,Codemasters,Codemasters,0.04,,0.03,,0.01,2008,87.0,7.9
15946,Virtua Tennis 4,Sports,E,PC,Sega,Sega,0.04,,0.03,,0.01,2011,66.0,7.3
15959,Imperial Glory,Strategy,T,PC,Eidos Interactive,Pyro Studios,0.04,,0.04,,0.0,2005,69.0,8.4
15960,Company of Heroes: Opposing Fronts,Strategy,M,PC,THQ,Relic,0.04,0.01,0.03,,0.0,2007,87.0,8.6
15974,Drakensang: The Dark Eye,Role-Playing,T,PC,THQ,Radon Labs GmbH,0.04,0.03,,,0.0,2009,,
15975,The Sims 4: Spa Day,Simulation,,PC,Electronic Arts,Unknown,0.04,,0.04,,0.0,2015,,7.6
15994,All Points Bulletin,Action,M,PC,Electronic Arts,Realtime Worlds,0.04,,0.03,,0.01,2010,,
16006,JASF: Jane's Advanced Strike Fighters,Simulation,T,PC,Unknown,Trickstar Games,0.04,0.02,0.01,,0.0,2011,48.0,3.1
16013,Sonic PC Collection,Misc,,PC,Sega,Sonic Team,0.04,,0.04,,0.0,2009,,
16016,CSI: Fatal Conspiracy,Adventure,M,PC,Ubisoft,Telltale Games,0.04,0.0,0.03,,0.01,2010,47.0,5.5
16038,East India Company,Strategy,T,PC,Paradox Interactive,Nitro Games,0.04,0.03,0.0,,0.0,2009,67.0,5.7
16042,Pro Cycling Manager 2016,Sports,,PC,Focus Home Interactive,Cyanide Studio,0.04,,0.04,,0.0,2016,64.0,4.8
16046,Grand Theft Auto: Vice City,Action,M,PC,Rockstar Games,Rockstar North,0.04,,0.03,,0.0,2003,94.0,8.8
16055,Empire Earth III,Strategy,,PC,Sierra Entertainment,Mad Doc Software,0.04,,0.03,,0.0,2007,50.0,2.8
16059,"Warhammer 40,000: Dawn of War III",Strategy,M,PC,Sega,Relic Entertainment,0.04,,0.04,,0.0,2017,,
16066,Train Simulator 2016,Simulation,,PC,Dovetail Games,Dovetail Games,0.04,,0.04,,0.0,2015,,4.0
16069,Off-Road Drive,Racing,,PC,1C Company,Avalon Style,0.04,,0.04,,0.0,2011,60.0,6.4
16083,Resident Evil: Operation Raccoon City,Shooter,M,PC,Capcom,Slant Six Games,0.04,,0.03,,0.0,2012,48.0,3.8
16114,UK Truck Simulator,Simulation,,PC,Excalibur Publishing,SCS Software,0.04,,0.04,,,2010,,
16131,Harry Potter and the Order of the Phoenix,Adventure,E10,PC,Electronic Arts,EA Games,0.04,,0.03,,0.0,2007,63.0,7.1
16134,Harry Potter and the Prisoner of Azkaban,Adventure,E,PC,Electronic Arts,KnowWonder,0.04,,0.03,,0.0,2004,67.0,7.2
16139,The Movies,Simulation,T,PC,Lionhead Studios,Lionhead Studios,0.04,0.01,0.03,,0.0,2005,84.0,8.3
16142,Supreme Commander: Forged Alliance,Strategy,E10,PC,THQ,Gas Powered Games,0.04,0.01,0.02,,0.0,2007,81.0,8.9
16146,Halo: Combat Evolved,Shooter,M,PC,Microsoft Game Studios,Gearbox Software,0.04,0.02,0.02,,0.0,2003,83.0,7.4
16190,Scarface: The World is Yours,Adventure,M,PC,Sierra Entertainment,Radical Entertainment,0.04,0.01,0.02,,0.0,2006,73.0,7.5
16192,APB Reloaded,Role-Playing,M,PC,IGS,Reloaded Productions,0.04,0.02,0.01,,0.0,2011,56.0,5.7
16209,Caesar IV,Strategy,,PC,Sierra Entertainment,Tilted Mill Entertainment,0.04,,0.03,,0.0,2006,74.0,7.6
16232,Sid Meier's Railroads!,Simulation,E,PC,2K Games,Firaxis Games,0.04,0.01,0.03,,0.0,2006,,
16240,Saints Row 2,Action,M,PC,THQ,Volition Inc.,0.04,,0.03,,0.01,2009,72.0,6.8
16252,Richard Burns Rally,Racing,,PC,SCi,Warthog,0.04,,0.03,,0.0,2004,,
16256,Secret Files 2: Puritas Cordis,Adventure,T,PC,Deep Silver,Fusionsphere Systems / Animation Arts,0.04,,0.03,,0.0,2009,64.0,7.1
16258,Might & Magic X: Legacy,Misc,,PC,Ubisoft,Unknown,0.04,,0.03,,0.0,2014,,
